user_id,rank,recommended_skill,mastery_prob,explanation
84336,1,Angles on Parallel Lines Cut by a Transversal,0.1698732498238001,Student shows low estimated mastery (17%) on 'Angles on Parallel Lines Cut by a Transversal'. Recommend revisiting this skill before progressing. (Teacher review required.)
84336,2,Proportion,0.2571551714112831,Student shows low estimated mastery (26%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84336,3,Calculations with Similar Figures,0.2844591919069894,Student shows low estimated mastery (28%) on 'Calculations with Similar Figures'. Recommend revisiting this skill before progressing. (Teacher review required.)
84337,1,Proportion,0.0584281246974654,Student shows low estimated mastery (6%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84337,2,Circle Graph,0.1326990520102449,Student shows low estimated mastery (13%) on 'Circle Graph'. Recommend revisiting this skill before progressing. (Teacher review required.)
84337,3,Finding Percents,0.1360074423990725,Student shows low estimated mastery (14%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84337,4,Calculations with Similar Figures,0.2842681852251176,Student shows low estimated mastery (28%) on 'Calculations with Similar Figures'. Recommend revisiting this skill before progressing. (Teacher review required.)
84337,5,Unit Rate,0.4819317299158833,Student shows low estimated mastery (48%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
84338,1,Proportion,0.0584281246969413,Student shows low estimated mastery (6%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84338,2,Finding Percents,0.1169536399997524,Student shows low estimated mastery (12%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84338,3,Circle Graph,0.3588302258201782,Student shows low estimated mastery (36%) on 'Circle Graph'. Recommend revisiting this skill before progressing. (Teacher review required.)
84338,4,Percent Of,0.7968683882489407,Student shows low estimated mastery (80%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
84339,1,Proportion,0.3281250621642496,Student shows low estimated mastery (33%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84341,1,Unit Rate,0.5836947623472498,Student shows low estimated mastery (58%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
84343,1,Conversion of Fraction Decimals Percents,0.6114202435261022,Student shows low estimated mastery (61%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84343,2,Addition and Subtraction Fractions,0.7672617274770419,Student shows low estimated mastery (77%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
84345,1,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
84345,2,Conversion of Fraction Decimals Percents,0.6114202435261022,Student shows low estimated mastery (61%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84345,3,Ordering Positive Decimals,0.7359282775559637,Student shows low estimated mastery (74%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
84345,4,Subtraction Whole Numbers,0.7616514436739914,Student shows low estimated mastery (76%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84345,5,Addition and Subtraction Fractions,0.7672617274770419,Student shows low estimated mastery (77%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
84346,1,Rotations,0.3120650780338843,Student shows low estimated mastery (31%) on 'Rotations'. Recommend revisiting this skill before progressing. (Teacher review required.)
84346,2,Proportion,0.5279754450563756,Student shows low estimated mastery (53%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84346,3,Circle Graph,0.582999318748627,Student shows low estimated mastery (58%) on 'Circle Graph'. Recommend revisiting this skill before progressing. (Teacher review required.)
84346,4,Finding Percents,0.6639332111761408,Student shows low estimated mastery (66%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84346,5,Reflection,0.6851764532014362,Student shows low estimated mastery (69%) on 'Reflection'. Recommend revisiting this skill before progressing. (Teacher review required.)
84347,1,Finding Percents,0.1121787597834193,Student shows low estimated mastery (11%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84347,2,Percent Of,0.1460518584467157,Student shows low estimated mastery (15%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
84347,3,Circle Graph,0.582999318748627,Student shows low estimated mastery (58%) on 'Circle Graph'. Recommend revisiting this skill before progressing. (Teacher review required.)
84347,4,Unit Rate,0.6846954506534627,Student shows low estimated mastery (68%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
84349,1,Unit Rate,0.6846954506534627,Student shows low estimated mastery (68%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
84357,1,Addition and Subtraction Integers,0.4310946571461769,Student shows low estimated mastery (43%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84357,2,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
84357,3,Multiplication and Division Integers,0.6609574358171824,Student shows low estimated mastery (66%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84358,1,Addition and Subtraction Integers,0.0699900696652925,Student shows low estimated mastery (7%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84362,1,Circle Graph,0.3588302258201782,Student shows low estimated mastery (36%) on 'Circle Graph'. Recommend revisiting this skill before progressing. (Teacher review required.)
84362,2,Finding Percents,0.3654219921835297,Student shows low estimated mastery (37%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84362,3,Scale Factor,0.635168707333685,Student shows low estimated mastery (64%) on 'Scale Factor'. Recommend revisiting this skill before progressing. (Teacher review required.)
84368,1,Proportion,0.0588314834816862,Student shows low estimated mastery (6%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84369,1,Unit Rate,0.2439381663235857,Student shows low estimated mastery (24%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
84369,2,Proportion,0.716011855152687,Student shows low estimated mastery (72%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84370,1,Finding Percents,0.1899477429199861,Student shows low estimated mastery (19%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84370,2,Scale Factor,0.635168707333685,Student shows low estimated mastery (64%) on 'Scale Factor'. Recommend revisiting this skill before progressing. (Teacher review required.)
84373,1,Unit Rate,0.4130179883253306,Student shows low estimated mastery (41%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
84374,1,Unit Rate,0.1462338339745713,Student shows low estimated mastery (15%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
84374,2,Circle Graph,0.2063841781528274,Student shows low estimated mastery (21%) on 'Circle Graph'. Recommend revisiting this skill before progressing. (Teacher review required.)
84374,3,Percent Of,0.2819861260193614,Student shows low estimated mastery (28%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
84374,4,Reflection,0.7996674387934805,Student shows low estimated mastery (80%) on 'Reflection'. Recommend revisiting this skill before progressing. (Teacher review required.)
84376,1,Percent Of,0.4511558773041981,Student shows low estimated mastery (45%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
84376,2,Proportion,0.4728862925208012,Student shows low estimated mastery (47%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84376,3,Unit Rate,0.4819317299158833,Student shows low estimated mastery (48%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
84385,1,Proportion,0.1848556632402373,Student shows low estimated mastery (18%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
